lag_2y,lag_3y,lag_4y,lag_5y,lag_6y,lag_7y,lag_8y,lag_9y,lag_10y,lag_11y,lag_12y,lag_13y,lag_14y,lag_15y,lag_16y,lag_17y,lag_2y_Forecast_10,lag_3y_Forecast_10,lag_4y_Forecast_10,lag_5y_Forecast_10,lag_6y_Forecast_10,lag_7y_Forecast_10,lag_8y_Forecast_10,lag_9y_Forecast_10,lag_10y_Forecast_10,lag_11y_Forecast_10,lag_12y_Forecast_10,lag_13y_Forecast_10,lag_14y_Forecast_10,lag_15y_Forecast_10,lag_16y_Forecast_10,lag_17y_Forecast_10,lag_2y_Forecast_30,lag_3y_Forecast_30,lag_4y_Forecast_30,lag_5y_Forecast_30,lag_6y_Forecast_30,lag_7y_Forecast_30,lag_8y_Forecast_30,lag_9y_Forecast_30,lag_10y_Forecast_30,lag_11y_Forecast_30,lag_12y_Forecast_30,lag_13y_Forecast_30,lag_14y_Forecast_30,lag_15y_Forecast_30,lag_16y_Forecast_30,lag_17y_Forecast_30,lag_2y_Forecast_70,lag_3y_Forecast_70,lag_4y_Forecast_70,lag_5y_Forecast_70,lag_6y_Forecast_70,lag_7y_Forecast_70,lag_8y_Forecast_70,lag_9y_Forecast_70,lag_10y_Forecast_70,lag_11y_Forecast_70,lag_12y_Forecast_70,lag_13y_Forecast_70,lag_14y_Forecast_70,lag_15y_Forecast_70,lag_16y_Forecast_70,lag_17y_Forecast_70,lag_2y_Forecast_90,lag_3y_Forecast_90,lag_4y_Forecast_90,lag_5y_Forecast_90,lag_6y_Forecast_90,lag_7y_Forecast_90,lag_8y_Forecast_90,lag_9y_Forecast_90,lag_10y_Forecast_90,lag_11y_Forecast_90,lag_12y_Forecast_90,lag_13y_Forecast_90,lag_14y_Forecast_90,lag_15y_Forecast_90,lag_16y_Forecast_90,lag_17y_Forecast_90,lag_2y_Forecast_50,lag_3y_Forecast_50,lag_4y_Forecast_50,lag_5y_Forecast_50,lag_6y_Forecast_50,lag_7y_Forecast_50,lag_8y_Forecast_50,lag_9y_Forecast_50,lag_10y_Forecast_50,lag_11y_Forecast_50,lag_12y_Forecast_50,lag_13y_Forecast_50,lag_14y_Forecast_50,lag_15y_Forecast_50,lag_16y_Forecast_50,lag_17y_Forecast_50
9.98,10.08,6.5,5.42,6.5,7.39,10.1,9.16,9.3,10.3,9.09,15.39,24.34,24.62,21.31,11.14,-28.04,-27.535,-27.325,-26.37,-26.085,-24.99,-24.255,-24.33,-24.355,-24.295,-24.445,-25.02,-25.805,-27.46,-27.46,-27.905,4.715,5.15,5.455,6.125,6.595,7.805,8.415,8.195,7.885,7.92,7.74,7.27,6.35,4.92,4.695,4.335,37.645,38.035,38.355,38.825,39.505,40.855,41.33,41,40.735,40.77,40.62,40.04,39.06,37.585,37.355,37.125,69.155,69.62,69.805,70.31,71.215,72.305,72.425,72.35,72.325,72.385,72.235,71.66,70.875,69.22,69.22,68.775,25.03,25.03,25.305,25.795,26.045,26.3,26.425,26.425,26.3,26.3,26.185,25.685,25.855,26.185,26.41,25.39
16.78,5.89,27.04,10.94,24.04,8.36,-55.8,16.24,14.29,2.3,-6.11,23.33,13.53,18.73,38.68,39.01,-29.885,-28.71,-30.285,-29.6,-29.365,-30.45,-30.3,-30.45,-30.95,-30.755,-30.755,-30.475,-29.365,-28.96,-30.025,-29.795,3.18,4.15,3.04,3.45,3.45,2.84,2.935,2.595,2.305,2.225,2.29,2.71,3.58,4.125,3.675,3.735,36.45,37.31,36.25,36.515,36.665,35.815,35.91,35.665,35.525,35.38,35.36,35.9,36.755,37.16,36.875,37.075,69.965,70.965,69.55,69.995,70.095,69.465,69.52,69.26,68.87,69.065,69.065,69.24,70.345,70.75,70.355,70.325,24.705,25.515,26.445,26.32,26.395,25.86,26.745,26.83,27.21,28.11,29.185,28.11,27.295,26.565,26.705,26.705
29.08,27.75,16.98,22.71,12.04,7.11,14.38,22.54,21.48,-9.47,-90.92,-87.41,-12.18,-103.01,-10.61,-2.77,-32.07,-32.53,-32.58,-33.155,-33.025,-33.525,-33.9,-34.52,-34.635,-34.955,-35.62,-35.67,-36.37,-36.37,-36.635,-36.635,1.56,1.07,1,0.614999999999998,0.675000000000001,0.110000000000003,-0.395,-0.745000000000001,-1.04,-1.465,-2.02,-1.925,-2.235,-2.66,-2.53,-2.74,34.46,34.135,34.005,33.585,33.58,33.18,32.285,31.77,31.55,31.125,30.565,30.645,30.54,30.18,30.285,30.32,67.08,66.44,66.34,65.92,65.875,65.875,64.795,64.39,64.23,63.86,63.005,63.64,63.45,62.755,63.28,63.28,20.855,20.1,19.625,19.035,19.915,19.855,18.645,18.645,20.055,20.235,20.915,21.46,22.905,21.945,21.875,22.175
34.11,12.57,43.63,32.24,22.68,21.63,11.12,35.45,35.21,35.3,28.09,27.83,9.32,8.99,-2.34,0,-36.06,-36.975,-37.05,-37.285,-37.52,-37.52,-37.52,-37.395,-37.395,-37.52,-37.74,-38.67,-39.045,-39.115,-39.115,-39.145,-2.135,-3.005,-3.3,-3.16,-3.45,-3.41,-3.4,-3.365,-3.375,-3.45,-3.745,-4.5,-4.815,-4.96,-4.97,-5.175,30.195,29.34,29.04,29.11,28.85,28.85,28.885,29,28.995,28.84,28.625,27.955,27.595,27.445,27.325,27.205,63.88,63.015,62.545,62.9,62.545,62.66,63,62.685,62.685,62.81,62.75,62.125,61.575,61.505,61.41,61.35,15.565,15.43,15.035,14.75,15.235,15.17,15.165,14.76,14.57,14.62,14.85,14.85,14.635,14.76,14.26,14.49
0,0,0,0,0,0,0,0,0,-54.86,0,-2.98,0,0,0,-164.59,-40.265,-40.61,-41.015,-40.265,-40.405,-40.76,-40.76,-40.465,-40.465,-40.635,-41.09,-41.165,-41.015,-41.145,-41.165,-40.9,-5.515,-5.71,-5.895,-5.37,-5.485,-5.805,-5.83,-5.71,-5.575,-5.725,-5.955,-6.175,-6.095,-6.265,-6.26,-6.08,27.25,26.99,26.765,27.37,27.3,26.89,26.895,27.04,27.095,27,26.715,26.54,26.645,26.545,26.55,26.75,62.265,62.09,61.515,62.265,62.265,61.77,61.77,62.09,62.09,62.09,61.44,61.405,61.515,61.44,61.525,61.58,28.345,24.16,21.71,19.38,17.56,16.735,15.125,12.35,11.115,11,10.685,8.935,5.515,5.515,9.925,15.29
-93.96,-85.82,31.35,26.15,-87.89,-38.85,10.76,35.18,35.57,35.46,34.29,34.48,34.74,34.47,36.19,40.06,-39.87,-39.17,-38.88,-38.865,-38.865,-38.865,-38.865,-38.865,-38.955,-38.895,-38.865,-38.865,-38.805,-38.405,-37.59,-37.465,-5.405,-5.21,-4.81,-4.68,-4.645,-4.65000000000001,-4.65000000000001,-4.715,-5,-4.735,-4.705,-4.69,-4.44,-4.11,-3.61,-3.195,26.975,27.25,27.725,27.825,27.84,27.815,27.815,27.81,27.55,27.81,27.855,27.905,28.175,28.485,28.84,29.295,60.66,60.755,61.645,61.95,61.935,61.935,61.95,61.82,60.87,61.645,61.82,61.645,62.02,62.35,62.43,63.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.755
21.75,30.35,35.72,36.26,36.34,35.94,35.29,25.33,30.13,31.39,32.98,35.36,34.32,36.21,30.51,10.63,-38.565,-38.455,-38.035,-38.15,-37.955,-37.805,-37.14,-37.41,-37.165,-36.855,-36.465,-36.895,-36.825,-36.825,-35.93,-35.665,-3.39,-3.265,-2.855,-2.875,-2.79,-2.705,-2.225,-2.425,-2.155,-1.83,-1.62,-1.765,-1.765,-1.945,-0.905000000000001,-0.640000000000001,29.235,29.345,29.73,29.695,29.93,29.98,30.255,30.165,30.315,30.785,31,30.815,30.715,30.62,31.555,31.815,64.45,64.655,65.28,65.1,65.28,65.345,65.985,65.74,65.84,66.3,66.57,66.61,66.57,66.65,67.435,67.77,0,0,0,0,0,0,0,0,0,0,0.425,3.41,8.735,16.335,19.075,21.045
5.75,33.49,34.37,34.14,4.97,-8.81,18.15,18.05,22.52,26.1,10.89,32.42,32.59,34.37,2.59,3.61,-36.875,-37.43,-37.375,-37.07,-35.525,-35.07,-34.39,-34.39,-33.72,-33.44,-33.72,-33.01,-32.415,-31.36,-31.235,-31.235,-1.065,-1.415,-1.225,-0.84,0.620000000000001,1.075,1.61,1.635,2.265,2.795,2.74,3.07,3.665,4.32,4.69,4.5,32.41,32,32.255,32.8,34.04,34.51,34.98,35.055,35.965,36.475,36.495,36.48,37.2,37.91,38.29,37.98,68.545,67.99,68.045,68.35,69.845,70.35,71.03,71.03,71.655,71.98,71.7,72.41,73,73.895,74.185,74.02,37.23,35.845,35.34,35.715,35.07,34.57,33.59,31.715,29.145,28.685,27.175,24.05,24.185,24.415,24.185,24.185
5.14,9.64,21.14,27.22,28.5,33.86,36.19,36.37,36.92,38,37.42,36.69,35.94,35.41,31.9,70.06,-29.205,-28.715,-28.715,-29.15,-29.205,-28.355,-27.895,-27.545,-26.845,-27.545,-28.185,-28.355,-28.475,-28.715,-29.205,-29.085,5.28,5.59,5.945,5.665,5.47,5.615,6.065,6.415,6.945,6.565,5.985,5.79,5.555,5.03,4.76000000000001,4.905,38.735,39.005,39.42,39.185,39.13,39.005,39.52,39.83,40.25,39.915,39.52,39.345,39.02,38.615,38.27,38.375,73.09,73.38,73.795,73.74,73.57,73.74,73.86,74.23,74.775,74.575,73.86,73.86,73.7,72.845,72.415,72.535,18.95,18.165,16.265,16.265,17.43,16.945,16.335,18.35,19.165,20.045,21.97,23.07,23.995,25.66,23.895,24.15
76.66,41.74,44.96,17.02,41.39,17.1,55.39,98.04,57.82,58.45,64.62,38.4,36.94,31.24,77.87,28.12,-29.27,-28.21,-27.545,-27.22,-26.985,-26.76,-25.37,-24.98,-25.065,-24.34,-24.34,-25.075,-24.785,-25.165,-26.095,-26.655,5.295,6.08,7.01,6.835,6.845,7.44,8.53,9.14,9.33,9.75,9.575,9.54,9.955,8.995,8.315,7.155,38.995,39.68,40.75,40.67,40.565,41.25,42.325,42.905,43.025,43.345,43.325,43.285,43.675,42.785,41.965,41.03,72.435,73.77,75.31,74.405,73.97,74.16,75.74,76.51,77,77.835,77.255,77.61,78.215,77.59,76.905,75.255,24.455,24.63,24.27,24.225,24.165,24.165,25.005,25.555,26.845,27.74,28.795,28.75,28.75,28.29,28.29,28.115
