lag_2y,lag_3y,lag_4y,lag_5y,lag_6y,lag_7y,lag_8y,lag_9y,lag_10y,lag_11y,lag_12y,lag_13y,lag_14y,lag_15y,lag_16y,lag_17y,lag_2y_Forecast_10,lag_3y_Forecast_10,lag_4y_Forecast_10,lag_5y_Forecast_10,lag_6y_Forecast_10,lag_7y_Forecast_10,lag_8y_Forecast_10,lag_9y_Forecast_10,lag_10y_Forecast_10,lag_11y_Forecast_10,lag_12y_Forecast_10,lag_13y_Forecast_10,lag_14y_Forecast_10,lag_15y_Forecast_10,lag_16y_Forecast_10,lag_17y_Forecast_10,lag_2y_Forecast_30,lag_3y_Forecast_30,lag_4y_Forecast_30,lag_5y_Forecast_30,lag_6y_Forecast_30,lag_7y_Forecast_30,lag_8y_Forecast_30,lag_9y_Forecast_30,lag_10y_Forecast_30,lag_11y_Forecast_30,lag_12y_Forecast_30,lag_13y_Forecast_30,lag_14y_Forecast_30,lag_15y_Forecast_30,lag_16y_Forecast_30,lag_17y_Forecast_30,lag_2y_Forecast_70,lag_3y_Forecast_70,lag_4y_Forecast_70,lag_5y_Forecast_70,lag_6y_Forecast_70,lag_7y_Forecast_70,lag_8y_Forecast_70,lag_9y_Forecast_70,lag_10y_Forecast_70,lag_11y_Forecast_70,lag_12y_Forecast_70,lag_13y_Forecast_70,lag_14y_Forecast_70,lag_15y_Forecast_70,lag_16y_Forecast_70,lag_17y_Forecast_70,lag_2y_Forecast_90,lag_3y_Forecast_90,lag_4y_Forecast_90,lag_5y_Forecast_90,lag_6y_Forecast_90,lag_7y_Forecast_90,lag_8y_Forecast_90,lag_9y_Forecast_90,lag_10y_Forecast_90,lag_11y_Forecast_90,lag_12y_Forecast_90,lag_13y_Forecast_90,lag_14y_Forecast_90,lag_15y_Forecast_90,lag_16y_Forecast_90,lag_17y_Forecast_90,lag_2y_Forecast_50,lag_3y_Forecast_50,lag_4y_Forecast_50,lag_5y_Forecast_50,lag_6y_Forecast_50,lag_7y_Forecast_50,lag_8y_Forecast_50,lag_9y_Forecast_50,lag_10y_Forecast_50,lag_11y_Forecast_50,lag_12y_Forecast_50,lag_13y_Forecast_50,lag_14y_Forecast_50,lag_15y_Forecast_50,lag_16y_Forecast_50,lag_17y_Forecast_50
15.6,15.87,24.93,31.5,13.91,17.66,17.87,16.3,17.88,30.9,19.95,137.66,49.8,75.9,75.48,142.07,8.91428672156403,1.98711947130665,0.258050404713916,-0.628756890981645,-0.552578345098944,-0.0354862897291852,-2.86264194394798,-4.33829793159623,-2.7409869544043,-2.69485372815555,-2.94177714670456,3.01886903501159,2.9957650754712,2.11372602391877,3.90064347578035,4.49882577279974,12.4052999444451,6.05755128938352,6.39341370109528,4.07921456758529,3.94575246299627,2.33470576234039,0.875312460170157,1.71843598219703,1.54849186414368,0.273337284811696,2.03067498675242,8.17124005155448,8.28754225243804,8.47940607807648,8.49082569613427,8.84700042153443,39.6693409982871,33.3215923432255,33.6574547549373,31.3432556214273,31.2097935168383,29.5987468161824,28.1393535140121,28.982477036039,28.8125329179857,27.5373783386537,29.2947160405944,35.4352811053965,35.55158330628,35.7434471319185,35.7548667499763,36.1110414753764,87.332259785433,80.4050925351757,78.6760234685829,77.7892161728874,77.8653947187701,78.3824867741398,75.555331119921,74.0796751322728,75.6769861094647,75.7231193357135,75.4761959171645,81.4368420988806,81.4137381393402,80.5316990877878,82.3186165396494,82.9167988366688,19.5705837490917,18.4984372292091,26.0044563771654,19.5005321916493,18.8522146587702,19.1868747293445,17.4380524295896,15.5110770912269,16.5820563281347,15.8046144835318,19.1670036638027,20.7335821799786,19.9827658741754,20.0152722905301,21.0308343433073,22.8174505749402
187.63,140.06,194.62,40.34,30.91,100.34,19.44,46.23,79.54,175.37,42.76,16.99,55.52,33.28,28.95,60.9,11.3022718783149,9.46702482504177,7.32473268344397,8.91254509770845,6.12130778982927,8.11382640849337,6.07601583461981,6.3842251755352,5.94299476105431,4.85527848681959,3.57457383003098,0.90159731701555,-2.12664085543705,-1.94510303982,-2.64989510979449,3.32768703152595,21.0472981224636,17.108226336042,13.8944676829354,12.8673385273733,11.7959522167565,13.3617569090964,13.7974192956156,12.045219847188,11.2649077266788,8.69246036931448,7.99271134264831,5.06003810362109,5.52943030449278,3.02368948291314,3.7911519728641,9.18858123661924,48.5700649163319,44.6309931299103,41.4172344768037,40.3901053212417,39.3187190106248,40.8845237029647,41.3201860894839,39.5679866410563,38.7876745205471,36.2152271631828,35.5154781365166,32.5828048974894,33.0521970983611,30.5464562767815,31.3139187667324,36.7113480304876,94.7804382680839,92.9451912148108,90.802899073213,92.3907114874775,89.5994741795983,91.5919927982624,89.5541822243888,89.8623915653042,89.4211611508233,88.3334448765886,87.0527402198,84.3797637067846,81.351525534332,81.533063349949,80.8282712799745,86.805853421295,39.6502311174626,32.740331004858,29.7560296255425,28.9410117832493,27.0440511271934,28.7032293006797,28.9817777018447,28.1283628872006,29.4646866864354,22.9135072156119,22.0854775543783,19.2306599963801,17.3660491113624,18.639747034986,16.3566021496874,23.9579946657752
64.04,38.06,151.67,52.4,13.84,34.61,45.66,47.94,38.07,44.76,44.01,91.15,62.82,73.93,14.47,14.21,3.85473851765952,9.81259740874236,12.3313928451658,12.4297166331834,11.5385606119797,12.8703878820885,11.6178351766159,10.9973932881138,9.0557768361096,8.99112944087548,9.87782831033081,8.31189012442611,7.90454429116159,7.03951351056466,6.13543575551415,1.69937414154133,7.92005525877516,12.57857517507,18.1810804490693,16.6450204042483,16.7422293538462,17.0900909383947,16.4390337698307,16.9884748250894,15.3377883986018,13.9343516470985,13.5332151529241,11.7664558406193,11.7329403845866,10.935198723462,11.5969285384077,5.37355102278673,36.8185771477239,41.4770970640187,47.079602338018,45.543542293197,45.6407512427949,45.9886128273435,45.3375556587794,45.8869967140382,44.2363102875506,42.8328735360473,42.4317370418728,40.6649777295681,40.6314622735354,39.8337206124108,40.4954504273564,34.2720729117355,87.867570691554,93.8254295826369,96.3442250190603,96.442548807078,95.5513927858742,96.883220055983,95.6306673505104,95.0102254620083,93.0686090100041,93.00396161477,93.8906604842253,92.3247222983206,91.9173764650561,91.0523456844592,90.1482679294087,85.7122063154359,22.340697510244,28.3958132138827,31.5374691782925,34.6415886821954,32.4527284915386,33.7893890075769,30.4749927966032,31.668107900682,30.275613532586,29.6655911981326,30.9595354468542,26.959349303704,26.536973161195,26.5741033886507,26.6656986541282,20.8338338878524
13.46,13.23,14,8.05,17.02,15.79,15.64,14.75,11.07,8.39,7.66,8.94,11.75,12.69,22.55,27.74,12.1102171388588,2.85503207331044,2.55784499873251,2.50975435733205,-0.345247220758711,1.19404573806852,4.23201269160013,0.204806320356703,2.06458191493229,2.25730825048787,3.70866106569191,8.96718851553673,8.06086589038442,9.7657629657152,10.1106642647968,9.85910938632549,14.6442129589992,13.1435208235161,8.45443705156152,5.0236317918261,3.22265244710831,7.57361132358585,6.71193034481078,5.70172997371131,6.29148325908853,7.8713203653436,10.5396539004777,13.0382304197403,11.9905676282172,14.3384956496077,14.8828538630055,15.6789653348504,42.1540683666126,40.6533762311296,35.964292459175,32.5334871994396,30.7325078547218,35.0834667311993,34.2217857524243,33.2115853813248,33.801338666702,35.3811757729571,38.0495093080912,40.5480858273538,39.5004230358307,41.8483510572211,42.392709270619,43.1888207424639,96.1699949743032,86.9148099087548,86.6176228341769,86.5695321927764,83.7145306146857,85.2538235735129,88.2917905270445,84.2645841558011,86.1243597503767,86.3170860859323,87.7684389011363,93.0269663509811,92.1206437258288,93.8255408011596,94.1704421002412,93.9188872217699,31.061475123462,28.2734373078533,22.3640416022565,23.1306423080525,19.2285584396407,22.4198208782765,22.3403445024411,19.1174124733333,20.2573685982383,25.2509715285592,27.0756432941935,28.0126195430628,27.7011703006796,29.183627726631,29.2670676236656,30.6463063048168
141.59,76.26,47,47,41.39,37.47,61.09,59.52,44.62,31.88,33,34.45,30.44,11.96,10.74,10.61,1.91813087908929,4.1132240805754,5.33718693870646,3.7537215367173,4.63002897425196,3.86195132886572,6.78607565243786,4.56647007081999,5.76178422034377,1.8226489349119,-0.23966881870561,-0.754127544948897,0.312463850996554,-0.958955408278008,-0.640085439422773,3.08108441748257,5.71555508152661,8.21675293788324,8.95389851337641,8.90673937062576,8.52985526053878,8.94207397823015,9.40101474073163,10.2277423037251,8.23405801551905,6.38612995347044,3.83637396969994,2.77769483564072,2.25853755300617,2.49810292488344,2.62163407378926,9.37587222852379,33.4022126531107,35.9034105094673,36.6405560849605,36.5933969422099,36.2165128321229,36.6287315498143,37.0876723123157,37.9143998753092,35.9207155871032,34.0727875250545,31.5230315412841,30.4643524072248,29.9451951245903,30.1847604964676,30.3082916453734,37.0625298001079,84.1605202300408,86.355613431527,87.579576289658,85.9961108876689,86.8724183252035,86.1043406798173,89.0284650033894,86.8088594217715,88.0041735712953,84.0650382858635,82.0027205322459,81.4882618060027,82.5548532019481,81.2834339426736,81.6023039115288,85.3234737684341,20.3666819970566,23.1088234083445,24.5589114034124,23.9390841173371,23.2663910268341,23.375254451705,25.5589032276762,23.3376189905556,23.7032845151617,23.1041822630138,19.2959926417755,18.7636656584515,18.7834337369679,20.8873029137317,18.1003067223847,23.4517130393213
15.51,9.7,92.15,38.36,71.71,9.71,8.05,11.08,18.31,17.02,51.03,79.17,84.08,33.21,89.49,24.94,13.1803920362162,14.0319477892751,10.9270367757415,11.4977590607883,12.6885388405,11.5881918686999,12.009758997586,9.86510471856699,10.3695767607691,11.1796602990425,10.9169110839259,11.0918820706111,12.7790868740806,10.0383815249267,9.61867616220474,4.16556816052885,15.8136539204143,17.0075141461862,18.0623366181183,14.5625366866873,15.0924960862627,15.9744852132544,17.5554155476165,14.3292942069619,14.8639636686679,9.95491802463947,13.8911000939937,13.9528482233061,13.7731723168771,16.0579282812596,15.3947754044401,9.30349405835772,44.3843669080883,45.5782271338602,46.6330496057923,43.1332496743612,43.6632090739366,44.5451982009284,46.1261285352904,42.9000071946359,43.4346766563418,38.5256310123134,42.4618130816676,42.5235612109801,42.343885304551,44.6286412689336,43.965488392114,37.8742070460317,96.3600300863548,97.2115858394136,94.10667482588,94.6773971109268,95.8681768906385,94.7678299188385,95.1893970477245,93.0447427687055,93.5492148109076,94.359298349181,94.0965491340644,94.2715201207496,95.9587249242191,93.2180195750652,92.7983142123432,87.3452062106674,31.769106947768,36.2352064102191,31.050088367604,27.4263844193211,32.789957349825,29.5446066523378,31.812436510351,31.8072130030426,28.8539711030197,24.8573913481764,25.153738741106,29.0602453151173,27.3999312279399,26.7724223288822,30.1762272744331,22.4093302953763
32.46,7.19,8.53,-4.5,3.17,1.02,-54.04,-107.04,2.07,1.46,3.88,2.03,-22.98,-29.29,-25.47,-4.4,8.93669594136683,5.92120511473272,3.8910766148902,-1.560381305661,-3.52454956233263,-6.89896486951475,-6.2794469620649,-6.35876965915678,-7.23324061805771,-5.66252294139083,-6.05232154317351,-5.59656934171287,-6.24518571299391,-1.87812918526148,-0.154715492882797,8.07045890950074,13.4248410430099,12.6858017000323,11.8899623199468,1.60413830544313,1.27359519173257,1.01917066921092,-1.05146001551442,-0.718740654738884,-0.651225704636723,0.541058815464481,1.31045781704448,1.13806536306208,-1.01295157216572,3.47636116884798,4.25785186866359,14.208066577344,42.1181789058068,41.3791395628292,40.5833001827437,30.29747616824,29.9669330545295,29.7125085320078,27.6418778472825,27.974597208058,28.0421121581602,29.2343966782614,30.0037956798414,29.831403225859,27.6803862906312,32.1696990316449,32.9511897314605,42.9014044401409,92.3757352341902,89.3602444075561,87.3301159077136,81.8786579871624,79.9144897304907,76.5400744233086,77.1595923307584,77.0802696336666,76.2057986747656,77.7765163514325,77.3867177496498,77.8424699511105,77.1938535798294,81.5609101075619,83.2843237999406,91.5094982023241,30.5033084559242,27.4349076162407,24.6485107780083,17.6790413824813,16.2567036214643,14.3787341672066,13.4286096443144,15.0583279931011,15.0454336354508,16.0913469904472,15.4426691446738,13.3447984434102,12.5635936457283,16.4467216501727,17.6120018484468,29.5707647362941
2.41,4.13,1.47,4.52,0.27,0.77,1.31,1.49,5.61,3.27,0.35,0.44,0,0,0,0,-1.28347620150115,-2.94525668017938,1.4610275279267,1.62471221921172,0.391117147405154,-1.30459955467829,-1.56378483324658,-2.37325470597399,-2.4286152497844,-0.998686927398413,-2.83120075632753,0.552503938779033,-4.59971190819982,-0.0295108319077961,1.16992014681938,5.87654481288609,7.8179148476588,7.67860726869017,9.504854463999,8.28374963749621,8.4615232268163,2.73510238840895,6.0113727662368,5.10398642341903,8.09980936452236,8.56278008666245,8.1295840676533,4.62126495460666,4.36950110985228,4.51491729090481,9.57580935749949,13.5601788699171,35.8746447739033,35.7353371949347,37.5615843902436,36.3404795637408,36.5182531530608,30.7918323146535,34.0681026924814,33.1607163496636,36.1565392907669,36.619510012907,36.1863139938979,32.6779948808512,32.4262310360968,32.5716472171494,37.632539283744,41.6169087961617,82.4002704398568,80.7384899611786,85.1447741692847,85.3084588605697,84.0748637887631,82.3791470866797,82.1199618081114,81.310491935384,81.2551313915736,82.6850597139596,80.8525458850304,84.236250580137,79.0840347331582,83.6542358094502,84.8536667881774,89.5602914542441,19.6402728786362,19.534779727417,22.9372311970564,23.0936318076761,22.6760394135804,19.2030619481486,18.3388871739035,18.4397065142893,18.0895307124982,21.6219559356174,20.272105747297,16.8221948451121,16.7224800574565,21.9819387646129,20.9554218184365,30.1931575744937
0.11,0.23,0.07,0.28,1.03,9.69,36.38,53.4,14.85,20.43,65.04,54.85,26.44,37.4,75.36,67.18,-5.43796470674893,-4.31635752305544,-1.79195672104104,-2.47971801137404,-0.653398352157645,-0.35606808381727,-0.0849850089584869,0.516597927708222,-2.39442063446075,-1.74141439707659,-2.31226139466603,0.834155125911824,-1.27864617080789,0.899149372650975,-0.463338964830665,-5.2994666420532,2.0454781961304,6.1801305511666,8.14725990923828,8.3410628381245,9.07452581547275,9.10026668850182,9.25025470451691,10.0033752049918,8.86659988280667,7.01674429978311,9.23715400078279,10.1000964892227,8.9109596576056,8.5249846056605,10.3641133953586,-0.974049677522256,33.246797452456,37.3814498074922,39.3485791655639,39.5423820944501,40.2758450717984,40.3015859448274,40.4515739608425,41.2046944613174,40.0679191391323,38.2180635561087,40.4384732571084,41.3014157455483,40.1122789139312,39.7263038619861,41.5654326516842,30.2272695788033,79.1985642134671,80.3201713971606,82.844572199175,82.156810908842,83.9831305680584,84.2804608363987,84.5515439112575,85.1531268479242,82.2421082857553,82.8951145231394,82.32426752555,85.4706840461278,83.3578827494081,85.535678292867,84.1731899553853,79.3370622781628,16.8474932331573,20.9681204493883,22.6186117619735,25.1278618193616,24.4014995589208,24.0120901855064,24.4404691898623,24.5608362914532,27.1175741021771,23.4383530673343,23.5707726817194,23.2446878474629,24.6746689782027,24.2863556315911,28.7442430881431,18.0667935654897
110.63,47.63,20.45,6.55,11.59,5.65,10.44,14.94,18.44,17.41,24.08,12.05,12.61,15.45,14.96,15.84,3.69711317099918,-2.40366012589551,-4.71661329851067,-7.67421800479571,-9.52001358234754,-8.45514495088239,-10.1417377978824,-8.84635380213882,-8.48436034879302,-7.74118936610534,-8.74644386353874,-5.10344886952334,-7.70649449799553,-2.63406790467569,-1.66793719069666,2.99489369916378,10.117479514811,2.57913329711713,0.278729131923413,-0.322608532164914,-2.6198216126309,-2.37082474436173,-3.51025624328662,-4.20066320286485,-4.45698616473237,-3.19472254301655,-3.09146255906134,-2.3730332702504,-0.473312611584781,5.18608164219271,4.39722782924772,10.0913645368391,42.3891076705382,34.8507614528443,32.5503572876506,31.9490196235623,29.6518065430963,29.9008034113654,28.7613719124406,28.0709649528623,27.8146419909948,29.0769056127106,29.1801655966658,29.8985948854768,31.7983155441424,37.4577097979199,36.6688559849749,42.3629926925663,88.4585740713009,82.3578007744062,80.0448476017911,77.087242895506,75.2414473179542,76.3063159494193,74.6197231024193,75.9151070981629,76.2771005515087,77.0202715341964,76.015017036763,79.6580120307784,77.0549664023062,82.127392995626,83.0935237096051,87.7563545994655,30.6698764631784,24.5323148755191,21.589531211888,17.8271394289877,16.1531702822827,14.2598495510885,16.3261257488233,16.0613600026266,14.8777579264731,15.8395575688756,14.8907782540333,17.0259609102945,17.8305194340233,22.5577548402667,23.4286503281403,27.4346154631733
