lag_2y,lag_3y,lag_4y,lag_5y,lag_6y,lag_7y,lag_8y,lag_9y,lag_10y,lag_11y,lag_12y,lag_13y,lag_14y,lag_15y,lag_16y,lag_17y,lag_2y_Forecast_10,lag_3y_Forecast_10,lag_4y_Forecast_10,lag_5y_Forecast_10,lag_6y_Forecast_10,lag_7y_Forecast_10,lag_8y_Forecast_10,lag_9y_Forecast_10,lag_10y_Forecast_10,lag_11y_Forecast_10,lag_12y_Forecast_10,lag_13y_Forecast_10,lag_14y_Forecast_10,lag_15y_Forecast_10,lag_16y_Forecast_10,lag_17y_Forecast_10,lag_2y_Forecast_30,lag_3y_Forecast_30,lag_4y_Forecast_30,lag_5y_Forecast_30,lag_6y_Forecast_30,lag_7y_Forecast_30,lag_8y_Forecast_30,lag_9y_Forecast_30,lag_10y_Forecast_30,lag_11y_Forecast_30,lag_12y_Forecast_30,lag_13y_Forecast_30,lag_14y_Forecast_30,lag_15y_Forecast_30,lag_16y_Forecast_30,lag_17y_Forecast_30,lag_2y_Forecast_70,lag_3y_Forecast_70,lag_4y_Forecast_70,lag_5y_Forecast_70,lag_6y_Forecast_70,lag_7y_Forecast_70,lag_8y_Forecast_70,lag_9y_Forecast_70,lag_10y_Forecast_70,lag_11y_Forecast_70,lag_12y_Forecast_70,lag_13y_Forecast_70,lag_14y_Forecast_70,lag_15y_Forecast_70,lag_16y_Forecast_70,lag_17y_Forecast_70,lag_2y_Forecast_90,lag_3y_Forecast_90,lag_4y_Forecast_90,lag_5y_Forecast_90,lag_6y_Forecast_90,lag_7y_Forecast_90,lag_8y_Forecast_90,lag_9y_Forecast_90,lag_10y_Forecast_90,lag_11y_Forecast_90,lag_12y_Forecast_90,lag_13y_Forecast_90,lag_14y_Forecast_90,lag_15y_Forecast_90,lag_16y_Forecast_90,lag_17y_Forecast_90,lag_2y_Forecast_50,lag_3y_Forecast_50,lag_4y_Forecast_50,lag_5y_Forecast_50,lag_6y_Forecast_50,lag_7y_Forecast_50,lag_8y_Forecast_50,lag_9y_Forecast_50,lag_10y_Forecast_50,lag_11y_Forecast_50,lag_12y_Forecast_50,lag_13y_Forecast_50,lag_14y_Forecast_50,lag_15y_Forecast_50,lag_16y_Forecast_50,lag_17y_Forecast_50
15.6,15.87,24.93,31.5,13.91,17.66,17.87,16.3,17.88,30.9,19.95,137.66,49.8,75.9,75.48,142.07,2.77693347362514,1.78966933282766,0.293441145428638,-0.0326017840184569,-0.490656973273644,-0.829807930803771,-0.511310730319067,-1.56220277531111,-2.4389082289624,-2.68546426536427,-2.72371388241389,-2.86332155483406,-1.93412325036076,-0.848787852887863,-1.50748812098396,-0.889528813932991,7.04848854337021,6.99914450176367,5.53382640550808,4.87503674902259,4.84673135241303,4.73461098142599,3.67386983846401,3.12638067361651,2.42883810399477,2.30712187269521,2.33424671374922,2.33318681500599,3.35352070827322,3.780576492304,4.43624042328043,4.68291368566619,33.8853342576559,33.8359902160494,32.3706721197938,31.7118824633083,31.6835770666987,31.5714566957117,30.5107155527497,29.9632263879022,29.2656838182805,29.1439675869809,29.1710924280349,29.1700325292917,30.1903664225589,30.6174222065897,31.2730861375661,31.5197593999519,79.351857283149,78.3645931423515,76.8683649549525,76.5423220255054,76.0842668362502,75.7451158787201,76.0636130792048,75.0127210342127,74.1360155805614,73.8894595441596,73.85120992711,73.7116022546898,74.6408005591631,75.726135956636,75.0674356885399,75.6853949955908,23.35,22.53,21.315,21.11,20.3,20.125,20.01,19.705,18.91,18.7,18.91,19.805,20.075,21.17,21.375,21.845
187.63,140.06,194.62,40.34,30.91,100.34,19.44,46.23,79.54,175.37,42.76,16.99,55.52,33.28,28.95,60.9,0.46990189828859,0.760678808586295,-0.577862493449064,-0.300358672873948,1.13928171411059,1.8194871582196,3.06236060254391,4.34778076277166,5.42756426314291,6.56546823401969,6.95537030186349,7.13987917946262,7.63404204582133,7.66990487251323,7.48119255887724,7.94024047548937,4.24811170646842,3.40768898877377,2.61431709464616,3.23131903615884,4.06994457383466,4.7951105022339,6.74286991514985,8.39433912215653,8.4261993761114,10.1860012650106,9.94339208600155,10.7000609264035,11.3592099997808,11.6649536938534,11.303102558167,11.0805043633494,31.5369650398018,30.6965423221071,29.9031704279795,30.5201723694922,31.358797907168,32.0839638355672,34.0317232484832,35.6831924554899,35.7150527094447,37.474854598344,37.2322454193349,37.9889142597368,38.6480633331142,38.9538070271867,38.5919558915003,38.3693576966828,81.8355868982886,82.1263638085863,80.7878225065509,81.0653263271261,82.5049667141106,83.1851721582196,84.4280456025439,85.7134657627717,86.7932492631429,87.9311532340197,88.3210553018635,88.5055641794626,88.9997270458213,89.0355898725132,88.8468775588772,89.3059254754894,22.435,21.395,21.215,21.715,22.485,23.28,24.595,25.85,26.645,26.995,27.965,28.295,28.88,28.98,28.975,28.88
64.04,38.06,151.67,52.4,13.84,34.61,45.66,47.94,38.07,44.76,44.01,91.15,62.82,73.93,14.47,14.21,9.65959916483151,10.4020140979823,10.8980077844459,10.3670823366425,11.6191599545841,12.5153380387921,11.1373049628352,10.5599248911379,10.1949834743835,10.6659653894169,9.56101558721691,9.54982143708481,8.84322326612053,8.58749358020426,8.34796831372803,7.85158176391835,14.3124611068048,13.5026193543764,14.4443630898329,14.6146061362735,15.5558228342147,15.9555913615992,14.8010238481237,14.5920272020792,13.7665800871756,14.1294916226191,13.5460168496224,13.3238409561728,12.7779414340607,12.5706973711994,12.1848130669138,11.3882897254692,41.1968539639476,40.3870122115192,41.3287559469758,41.4989989934164,42.4402156913575,42.839984218742,41.6854167052666,41.476420059222,40.6509729443185,41.0138844797619,40.4304097067652,40.2082338133156,39.6623342912035,39.4550902283422,39.0692059240567,38.272682582612,93.1992980537205,93.9417129868712,94.4377066733348,93.9067812255314,95.1588588434731,96.055036927681,94.6770038517241,94.0996237800268,93.7346823632724,94.2056642783059,93.1007144761058,93.0895203259737,92.3829221550094,92.1271924690932,91.887667202617,91.3912806528073,31.04,31.185,31.375,32.2,33.245,32.65,32.025,31.455,31.185,30.95,30.67,30.525,29.875,29.975,29.755,28.88
13.46,13.23,14,8.05,17.02,15.79,15.64,14.75,11.07,8.39,7.66,8.94,11.75,12.69,22.55,27.74,3.59213455955601,4.85517005019874,5.38807060994562,5.46581363275967,5.53844705961919,6.00142446738144,6.36998907889824,7.2183875442762,7.11004228712494,7.49284927726595,7.45716983555304,8.20395673017531,9.16734245571267,8.79657571888242,9.73766567911445,9.20737384905623,7.32016941171306,8.59013663995385,7.95646064927786,8.78835579804733,8.86087711229268,9.85775794710249,9.77730684568417,10.3916705580192,10.5392994328632,10.7311535451671,11.5393038026586,11.5774918140754,12.9279007496551,12.6753186369439,12.9962626024856,13.0144444062869,35.0749935386972,36.344960766938,35.711284776262,36.5431799250315,36.6157012392768,37.6125820740866,37.5321309726683,38.1464946850033,38.2941235598473,38.4859776721513,39.2941279296427,39.3323159410595,40.6827248766392,40.430142763928,40.7510867294697,40.769268533271,90.4989831309847,91.7620186216274,92.2949191813743,92.3726622041884,92.4452956310479,92.9082730388101,93.2768376503269,94.1252361157049,94.0168908585536,94.3996978486946,94.3640184069817,95.110805301604,96.0741910271414,95.7034242903111,96.6445142505431,96.1142224204849,25.115,25.845,25.845,26.18,26.15,27.345,27.55,27.885,27.885,28.69,28.93,28.96,29.945,30.425,30.745,30.32
141.59,76.26,47,47,41.39,37.47,61.09,59.52,44.62,31.88,33,34.45,30.44,11.96,10.74,10.61,2.30403693788535,4.23168281829281,6.26534336471609,7.28626632148155,7.91448151974288,8.36453895104895,8.4185889653276,8.52292751604456,9.69011770613225,9.9917450766153,10.9815940988809,10.1827884595203,11.067893194558,10.8714725008325,11.5560927870614,11.073767187459,6.94882356196834,8.32588804243736,10.1669820329418,11.7157422592811,11.4085527639028,12.918812304993,12.2907369736324,12.7317764804388,13.8006378340851,14.0954289852067,14.5572721185128,14.4074393389691,14.6618243446705,15.3214372514354,14.5748796810498,15.2994447423536,35.0504037206985,36.4274682011675,38.268562191672,39.8173224180113,39.5101329226329,41.0203924637232,40.3923171323626,40.8333566391689,41.9022179928153,42.1970091439369,42.658852277243,42.5090194976993,42.7634045034007,43.4230174101656,42.67645983978,43.4010249010838,88.5232793188378,90.4509251992453,92.4845857456686,93.505508702434,94.1337239006954,94.5837813320015,94.6378313462801,94.7421698969971,95.9093600870848,96.2109874575678,97.2008364798334,96.4020308404728,97.2871355755105,97.090714881785,97.7753351680139,97.2930095684115,24.195,25.25,27.965,29.11,29.11,29.68,29.825,30.41,31.345,31.55,31.55,31.05,31.55,31.685,31.83,31.95
15.51,9.7,92.15,38.36,71.71,9.71,8.05,11.08,18.31,17.02,51.03,79.17,84.08,33.21,89.49,24.94,14.3706298888763,15.5090376109145,15.0385713178357,14.4657856429112,15.2390255053451,15.1891546236734,14.7838609756749,14.3510595286299,13.7137115711811,12.6325658934305,10.5288290137368,10.4940085616642,8.97664295361071,8.27126555690226,7.76125124413296,6.26639392827882,17.5985431698031,18.0692640174269,18.4250318763929,17.6649775248889,18.2508815629259,18.6393753881972,18.0327071401013,17.5934041530349,16.9677449972129,15.0199769283741,14.1461620650135,13.3843405447386,12.1387357441122,11.1024455536841,10.6877226525431,9.80667697685356,44.6341931698031,45.1049140174269,45.4606818763929,44.7006275248889,45.2865315629259,45.6750253881972,45.0683571401013,44.6290541530349,44.0033949972129,42.0556269283741,41.1818120650135,40.4199905447386,39.1743857441122,38.1380955536841,37.7233726525431,36.8423269768536,97.534555603162,98.6729633252003,98.2024970321215,97.629711357197,98.4029512196309,98.3530803379592,97.9477866899606,97.5149852429156,96.8776372854669,95.7964916077163,93.6927547280226,93.65793427595,92.1405686678965,91.435191271188,90.9251769584187,89.4303196425646,34.47,34.895,35.01,34.6,34.675,34.805,34.24,33.62,33,32.305,30.175,29.505,28.745,27.625,27.47,26.21
32.46,7.19,8.53,-4.5,3.17,1.02,-54.04,-107.04,2.07,1.46,3.88,2.03,-22.98,-29.29,-25.47,-4.4,0.17451971229757,-0.429702000935354,-1.44448157928525,-2.37567366892366,-2.99359719605575,-3.40368404160252,-2.53135939050884,-1.97186421677657,-2.04269200357312,-1.25377869212108,-1.25558013795785,-1.14612436896336,0.571695487533805,2.24847484857132,4.75453221954173,7.08266890263018,3.16703541080497,1.91567798353518,1.17811146787491,0.921699867071329,0.0620826382102173,0.228100140635327,0.330888357777486,0.729395418173812,0.816977729481668,1.36505796288051,1.48790040505991,1.95739577957771,3.59278238534814,5.33677945563394,7.06706902777677,9.38033560590476,31.2249116012812,29.9735541740114,29.2359876583511,28.9795760575475,28.1199588286864,28.2859763311115,28.3887645482537,28.78727160865,28.8748539199579,29.4229341533567,29.5457765955361,30.0152719700539,31.6506585758243,33.3946556461101,35.124945218253,37.438211796381,86.4800197122976,85.8757979990647,84.8610184207148,83.9298263310764,83.3119028039443,82.9018159583975,83.7741406094912,84.3336357832235,84.2628079964269,85.051721307879,85.0499198620422,85.1593756310367,86.8771954875339,88.5539748485714,91.0600322195418,93.3881689026302,19.065,18.67,18.015,17.595,16.555,16.665,16.915,17.31,17.66,17.75,18.175,18.38,19.82,22.22,23.93,25.735
2.41,4.13,1.47,4.52,0.27,0.77,1.31,1.49,5.61,3.27,0.35,0.44,0,0,0,0,-0.27551376911515,-0.119504642693048,-0.562240758119714,-1.06508442884019,-1.13866979221602,0.356708489162038,0.528176716408975,0.813610345694091,2.12788681796605,2.73333088635496,3.13432795523946,3.66485302342524,4.47406113601288,4.64821473971779,4.2773492776984,4.99841184249446,3.15311916182572,2.85682293138346,2.67835112036848,2.27692459601881,3.14676330964595,3.83014375685596,3.98979379044203,4.69549830792073,5.26794213125131,5.80902895770093,6.84053159460592,7.04587848034024,8.11772679929072,9.41017911706537,8.72418989248144,8.85530780480821,32.2814868385934,31.9851906081511,31.8067187971361,31.4052922727865,32.2751309864136,32.9585114336236,33.1181614672097,33.8238659846884,34.396309808019,34.9373966344686,35.9688992713736,36.1742461571079,37.2460944760584,38.538546793833,37.8525575692491,37.9836754815759,82.777957341996,82.9339664684181,82.4912303529914,81.9883866822709,81.9148013188951,83.4101796002732,83.5816478275201,83.8670814568052,85.1813579290772,85.7868019974661,86.1877990663506,86.7183241345364,87.527532247124,87.7016858508289,87.3308203888095,88.0518829536056,20.905,20.28,20.1,20.055,20.28,21.67,21.735,22.64,22.83,23.21,24.125,24.235,25.77,25.58,25.73,25.915
0.11,0.23,0.07,0.28,1.03,9.69,36.38,53.4,14.85,20.43,65.04,54.85,26.44,37.4,75.36,67.18,-3.27253727924904,-2.37947986058467,-1.08851770799097,-1.20684121260509,-0.166702245575333,0.814185606920148,0.407601859941092,1.1591254135285,1.95674781063601,2.59413425247585,3.22361576318085,2.18707782185523,2.9881335077708,2.36600287844725,2.00405670463511,2.51335494059489,1.8256075661753,3.55221717019443,4.59203542156299,5.35785402774622,6.62050432870879,6.61748338833248,7.01702418422933,7.55701031820666,7.89905401365582,9.27808896616821,8.89917093186096,9.59195046850963,8.2423419577865,8.56586458568007,8.85179441592804,9.60853872106133,31.3031131217309,33.02972272575,34.0695409771185,34.8353595833018,36.0980098842643,36.094988943888,36.4945297397849,37.0345158737622,37.3765595692114,38.7555945217238,38.3766764874165,39.0694560240652,37.7198475133421,38.0433701412356,38.3292999714836,39.0860442766169,81.1563492791926,82.049406697857,83.3403688504507,83.2220453458366,84.2621843128663,85.2430721653618,84.8364884183828,85.5880119719702,86.3856343690777,87.0230208109175,87.6525023216225,86.6159643802969,87.4170200662125,86.7948894368889,86.4329432630768,86.9422414990366,19.795,21.46,22.965,22.965,24.22,24.425,24.63,24.875,25.85,26.635,26.635,26.485,26.485,26.705,26.485,26.83
110.63,47.63,20.45,6.55,11.59,5.65,10.44,14.94,18.44,17.41,24.08,12.05,12.61,15.45,14.96,15.84,-2.67722345785846,-3.48472202928203,-4.26501414459915,-4.5118498064348,-4.8886561013661,-5.2049657007507,-4.88345998366998,-4.36932153733153,-3.9985818048668,-3.05423424826925,-3.41832204973205,-1.2138206038806,-1.39157367648368,-1.57239771643271,-0.625297867382869,-1.72557351978352,4.50267043397043,3.79917598540099,3.42942223284723,2.72000063225063,2.45395668235668,1.96882685135185,1.67644624244625,2.49694216391716,3.14377324534825,4.26098189370689,4.7457598966849,5.46590735896986,6.32055593080593,5.75367793655294,6.59769363361863,6.37607221539722,34.9367071222821,34.2332126737127,33.8634589211589,33.1540373205623,32.8879933706684,32.4028635396636,32.1104829307579,32.9309788522289,33.5778099336599,34.6950185820186,35.1797965849966,35.8999440472816,36.7545926191176,36.1877146248646,37.0317303219303,36.8101089037089,83.0244558278559,82.2169572564323,81.4366651411152,81.1898294792795,80.8130231843482,80.4967135849636,80.8182193020443,81.3323577483828,81.7030974808475,82.6474450374451,82.2833572359823,84.4878586818337,84.3101056092306,84.1292815692816,85.0763814183314,83.9761057659308,24.12,22.78,21.965,21.995,21.585,21.11,21.415,21.475,22.09,23.47,23.565,25.03,25.405,25.405,26,25.1
