lag_2y,lag_3y,lag_4y,lag_5y,lag_6y,lag_7y,lag_8y,lag_9y,lag_10y,lag_11y,lag_12y,lag_13y,lag_14y,lag_15y,lag_16y,lag_17y,lag_2y_Forecast_10,lag_3y_Forecast_10,lag_4y_Forecast_10,lag_5y_Forecast_10,lag_6y_Forecast_10,lag_7y_Forecast_10,lag_8y_Forecast_10,lag_9y_Forecast_10,lag_10y_Forecast_10,lag_11y_Forecast_10,lag_12y_Forecast_10,lag_13y_Forecast_10,lag_14y_Forecast_10,lag_15y_Forecast_10,lag_16y_Forecast_10,lag_17y_Forecast_10,lag_2y_Forecast_30,lag_3y_Forecast_30,lag_4y_Forecast_30,lag_5y_Forecast_30,lag_6y_Forecast_30,lag_7y_Forecast_30,lag_8y_Forecast_30,lag_9y_Forecast_30,lag_10y_Forecast_30,lag_11y_Forecast_30,lag_12y_Forecast_30,lag_13y_Forecast_30,lag_14y_Forecast_30,lag_15y_Forecast_30,lag_16y_Forecast_30,lag_17y_Forecast_30,lag_2y_Forecast_50,lag_3y_Forecast_50,lag_4y_Forecast_50,lag_5y_Forecast_50,lag_6y_Forecast_50,lag_7y_Forecast_50,lag_8y_Forecast_50,lag_9y_Forecast_50,lag_10y_Forecast_50,lag_11y_Forecast_50,lag_12y_Forecast_50,lag_13y_Forecast_50,lag_14y_Forecast_50,lag_15y_Forecast_50,lag_16y_Forecast_50,lag_17y_Forecast_50,lag_2y_Forecast_70,lag_3y_Forecast_70,lag_4y_Forecast_70,lag_5y_Forecast_70,lag_6y_Forecast_70,lag_7y_Forecast_70,lag_8y_Forecast_70,lag_9y_Forecast_70,lag_10y_Forecast_70,lag_11y_Forecast_70,lag_12y_Forecast_70,lag_13y_Forecast_70,lag_14y_Forecast_70,lag_15y_Forecast_70,lag_16y_Forecast_70,lag_17y_Forecast_70,lag_2y_Forecast_90,lag_3y_Forecast_90,lag_4y_Forecast_90,lag_5y_Forecast_90,lag_6y_Forecast_90,lag_7y_Forecast_90,lag_8y_Forecast_90,lag_9y_Forecast_90,lag_10y_Forecast_90,lag_11y_Forecast_90,lag_12y_Forecast_90,lag_13y_Forecast_90,lag_14y_Forecast_90,lag_15y_Forecast_90,lag_16y_Forecast_90,lag_17y_Forecast_90
15.6,15.87,24.93,31.5,13.91,17.66,17.87,16.3,17.88,30.9,19.95,137.66,49.8,75.9,75.48,142.07,-18.9659118043478,-19.759399752746,-21.5486874206349,-23.9240073015873,-27.5944905555555,-28.2595780916306,-26.1568849893897,-24.5383526313052,-20.0577785209994,-18.8363870659353,-16.937814833948,-16.8646639744155,-14.7124913076685,-11.0127744994021,3.05805133333334,-1.1300729331917,1.44278960317461,0.492287253909961,-1.49376470087253,-3.82097406746032,-7.21914205454251,-7.73384500549449,-6.05328475829726,-4.58605282009476,0.20737415622391,1.24878275346927,3.27952916664507,2.88879037468136,5.40513204950031,9.46609919657433,23.4432067857143,19.5540934179067,16.7119674682617,17.5211486816406,17.2521553039551,16.8946228027344,16.8490543365479,16.750804901123,17.2772045135498,16.9441776275635,17.0324211120605,16.8882675170898,17.3092803955078,16.9593162536621,17.6077289581299,17.1945343017578,16.9821033477783,26.022518157959,41.5500613492064,40.1857043314355,38.8251004548196,35.6151533819397,32.7961415873016,31.6625322398078,32.8821013600418,35.4748900296282,39.2111676482874,40.1639385680056,42.3247193936619,42.4423847777361,44.5546700252784,49.0928509264752,64.0147603571429,59.7531921076859,61.8449863492064,60.1834546311543,59.2615713308735,55.8553693017504,53.1876437392286,51.959520515873,53.1310607222222,55.6618094473975,59.2776055663021,60.2584811483504,62.6544602453102,62.6370758508719,64.8520051714035,69.8580170212497,84.3084143005076,80.231527597459
187.63,140.06,194.62,40.34,30.91,100.34,19.44,46.23,79.54,175.37,42.76,16.99,55.52,33.28,28.95,60.9,16.5802209090909,13.317006879085,14.4755269184887,15.7635914751393,16.3948611111112,17.2405008888889,15.4633427910754,13.9939066723451,1.43845527138998,-3.18107734180516,-1.66436234430782,-9.65446301154929,-7.40283437229438,-2.95658055960733,4.26815087763012,4.9424647793928,36.9926186237374,34.0989587036896,35.0247661904762,36.068070156491,37.3655286695527,38.1288813095238,36.4917630555556,34.720660877193,22.0474522370266,17.7861661258394,19.0826795154734,11.5560789659656,13.382499301379,17.8159983594399,25.0468380891331,25.6971947411799,33.0299987792969,29.4599990844727,29.6800003051758,29.3299999237061,28.9916210174561,29.8500003814697,29.5900001525879,29.8297538757324,29.6363639831543,28.8700008392334,29.0740604400635,25.9008979797363,26.3090877532959,24.4215412139893,24.9899997711182,29.0425243377686,77.2352048015874,72.9908664103389,74.5216989557227,75.6500125063677,76.3234444047619,77.4691532630359,75.986246679198,74.499424394509,61.5409922457772,56.664570376438,57.731677207381,49.8620385605602,52.6681114610389,56.9709242769229,63.8127526522074,66.5724943470419,72.6941709888779,69.873686503125,71.0791696606145,70.572633656482,71.3840505859922,72.1527019987419,72.1938670970546,71.4698806982224,74.2950735394326,74.0096834143847,74.8462088269583,75.5791684791651,71.9771992107156,72.2076975283897,73.8601136526906,71.97
64.04,38.06,151.67,52.4,13.84,34.61,45.66,47.94,38.07,44.76,44.01,91.15,62.82,73.93,14.47,14.21,9.55091099339258,20.7520638756614,25.8718857539683,28.9683712547651,27.1920901388889,24.4472181349207,28.3068189285714,29.1607931133486,18.7095067282093,12.1527317595087,10.4380512301587,4.49624812243314,-3.45858136363017,-5.95065166952575,-6.03659957365444,-7.38733775058864,30.6522666892911,41.6908743760263,46.602976468254,49.7950931643371,47.5902909297949,45.0076135333687,49.370288958024,49.7798161904762,39.253124369534,32.9792545337894,31.2377344444445,25.5876535876767,17.5631766471177,15.221779145508,14.6881660154993,13.8506238560482,27.1732940673828,29.1399993896484,29.9599990844727,30.5647068023682,30.1800003051758,30.2829456329346,30.8400001525879,30.1144390106201,30.1755809783936,30.175952911377,30.1399993896484,29.3099994659424,29.1200008392334,29.4599990844727,28.9699993133545,25.7889842987061,71.4293202707746,83.118872079365,87.8767288084212,91.7519059126984,90.6492115809283,89.0345329698031,89.5141953143523,94.9344063492064,82.6680822979154,74.7792109379509,71.0565084326594,65.6440577549823,56.9091403059434,54.7403503729349,54.7271694685196,53.0529564923906,70.241631665536,71.7766911457963,75.4473658715557,71.3783564914201,71.5269719475777,75.5314627570553,74.9937546289589,72.6106280967627,72.5075720588754,70.7039664248621,72.3598530372538,71.0593511548188,70.2289516479721,70.31,69.3121181843045,68.9122684086902
13.46,13.23,14,8.05,17.02,15.79,15.64,14.75,11.07,8.39,7.66,8.94,11.75,12.69,22.55,27.74,-9.05672741340407,-10.1251082125806,-11.3857174220225,-14.0445233546542,-16.139387410886,-18.9366739404953,-18.3909384491525,-20.1269893455382,-19.519591301589,-17.7120229593556,-18.3037636437743,-14.3590789875007,-16.4791652041311,-17.6359272725381,-14.4770090559214,-12.7948496068522,11.4377242134649,10.6820292238163,9.67105726190472,6.50352932620591,4.11855496019748,2.07497470403569,2.69670687106192,0.351873092777399,1.42209530264653,2.68841939565003,2.46400842062558,6.7260175031416,4.69751842768327,3.27772732695395,6.10207532834001,7.98401866268155,31.3899993896484,24.998441696167,23.2000007629395,22.0885009765625,23.8746185302734,24.1200008392334,24.4899997711182,25.7552337646484,25.4799995422363,26.6731071472168,26.2900009155273,29.8700008392334,30.1499996185303,30.2457103729248,29.9500007629395,30.4418411254883,50.5351297647706,49.9265669981572,48.6375911052003,45.4263432850241,43.3593763445252,41.014157358114,41.6332599004935,39.1049684401761,40.2237246286236,42.0302939835688,41.3170017271681,46.4355098225599,43.6639532242485,42.0865622075873,45.7304208114132,49.6594987741002,70.3925442920066,70.0693148603562,70.0901340033222,70.3659718441726,70.0123609986139,69.2776884809869,69.4458707196948,69.2981408129103,69.2981408129103,69.9644235441205,69.9644235441205,69.9644235441205,70.7076532556823,70.3991499371331,71.409353382056,70.0669410718414
141.59,76.26,47,47,41.39,37.47,61.09,59.52,44.62,31.88,33,34.45,30.44,11.96,10.74,10.61,-14.1216201429061,-13.9388700181228,-14.7605177815103,-15.2944263576323,-13.028714013345,-7.48422182539683,-5.14174876623378,-6.51266309920634,-9.1876972807018,-10.2537183062347,-10.2515411012159,-9.6821746206932,-9.35198199943232,-7.77140383333334,-6.54648079670328,-1.88176897459496,6.97540339215266,6.97845011989056,6.28419154300659,5.72888207063172,7.90642124916749,13.236393807498,15.6034006044749,14.4624421428571,11.6518130006835,10.626725957959,10.7316502863374,10.8749349016563,11.4070419099379,13.2273051704167,13.9987906484209,18.8888935610766,27.2264957427979,30.1387977600098,29.8500003814697,29.7800006866455,29.7299995422363,29.8415126800537,29.6599998474121,29.4410457611084,29.4254856109619,24.4013843536377,23.5799999237061,25.7800006866455,24.4300003051758,24.3700008392334,26.0653781890869,29.7259426116943,45.8145971829837,45.7383178920023,44.3222224367795,43.7038477296693,46.045127865631,51.786216482684,54.0101021957672,52.8565121904762,50.5429343181818,48.8700008837533,48.9776274702127,49.8765571825397,50.3931599954909,51.2666536923366,54.4097324001319,58.6106489813321,69.597491430129,70.3270639624133,69.5741126248095,68.9926284227566,68.7965088330997,70.5042514419166,70.0420944471361,70.0420944471361,70.0420944471361,69.6846525161266,69.1624020819809,69.6846525161266,69.6846525161266,69.2056113468254,69.5542541778649,70.3208780334977
15.51,9.7,92.15,38.36,71.71,9.71,8.05,11.08,18.31,17.02,51.03,79.17,84.08,33.21,89.49,24.94,2.60870822344322,7.81613758852261,-0.788145144110288,-3.50395382844469,-5.45955523717237,-2.09531674603176,-0.72806385549152,6.41579820060211,5.53289781319667,4.23446202380956,-4.60713867153679,-1.1756054761904,-4.96720449283745,-11.2125540543727,-16.8866516180236,-11.9022761214058,22.5270392274259,27.7663093055556,19.8239695493712,17.3719176190476,15.1577477082481,18.6197846825397,19.4523081845238,26.7509848822939,26.0764929648783,24.7258750610501,15.9573055705072,19.359477432723,15.4971498857759,9.37891243849243,3.20090412489557,8.55081971743373,31.8099994659424,30.6218338012695,30.8702526092529,31.0455913543701,30.7553615570068,30.590160369873,30.1800003051758,30.5200004577637,30.1100006103516,29.5400009155273,29.9140033721924,40.1599998474121,45.4008293151856,35.0546951293945,33.2144393920898,29.8299999237061,64.0368596157427,69.7585165189243,59.5231947368421,57.1391954461516,54.9854565079365,57.7401509830709,58.7744266743025,67.0350748229548,66.5107268405165,64.8324502371872,55.2507187202381,58.3847814285714,55.1754871536797,48.5689176129335,42.8656174592514,47.6055307655719,73.1295932728516,73.5273962133178,74.5946173181031,73.4476361821528,72.7866784543972,70.7537208861448,70.336165750882,70.7537208861448,71.5393828465829,72.4409620738569,69.0182035227629,67.4990266652063,66.8911275316843,64.8927712036691,64.8413488689103,64.481080193979
32.46,7.19,8.53,-4.5,3.17,1.02,-54.04,-107.04,2.07,1.46,3.88,2.03,-22.98,-29.29,-25.47,-4.4,-13.3509251718356,-13.1556468939586,-14.9958544013247,-15.0454003091991,-24.6373957142857,-21.4956866895849,-26.3718111681097,-26.5832205336617,-29.9279619605127,-30.2666989113181,-30.2167650103635,-31.0453052773534,-30.2718483553826,-26.1744803679654,-26.5362243567251,-26.3059808732144,7.30455506625961,6.86511472633415,4.8987810794225,4.6932292109054,-4.42211035383599,-0.980259362369694,-5.84796517330625,-6.48005649778001,-9.65718584177789,-9.72974712975048,-10.1758607658589,-10.720027868955,-9.81244330601995,-5.85742488360569,-6.44683007101089,-6.20864548670231,32.5520286560059,28.6621608734131,28.8332443237305,24.7900009155273,15.2600002288818,12.1899995803833,12.6999998092651,15.1099996566772,21.0951099395752,22.5146751403809,14.5657148361206,14.4481353759766,20.0629196166992,24.7199993133545,26.5976123809814,29.466869354248,46.8352146982831,45.8550220529279,44.1567095314171,44.774679476912,34.558938467549,38.5044121158185,33.7518210714286,32.8558755377669,29.2618884439364,29.371418402062,29.0093426538115,29.2438416455853,29.2829424494794,33.5255158621934,32.5798630076589,33.381215696779,61.0718124671739,59.5878922489233,58.892128919626,60.999710690668,60.5537556420897,61.252543730376,61.5595055219824,60.6495185983106,61.1469961742583,61.6151197055615,59.9357500556172,60.7583862761438,61.6074424502353,61.2631765029162,61.2181225917123,62.1778017728324
2.41,4.13,1.47,4.52,0.27,0.77,1.31,1.49,5.61,3.27,0.35,0.44,0,0,0,0,-31.314374086132,-27.9932953504603,-24.4795640366715,-24.6644835732579,-25.0407886869609,-24.7624808699634,-30.1942208585859,-29.5801231904762,-28.278143855472,-27.7420864802712,-28.0762033390603,-28.5316754831728,-27.2408407758512,-26.9589320081974,-24.7282104323574,-24.2036619512505,-10.1539143025146,-7.1615563028413,-3.75215527178797,-4.0906176470339,-4.22077145257432,-3.99992361111111,-9.5255807258947,-8.43729678731958,-7.74480990678062,-6.81283607428828,-7.5946809594156,-7.87039118663595,-6.35077352712511,-6.14077760021145,-4.1197618449424,-3.35344184952855,26.2919654846191,29.1499996185303,29.9099998474121,28.268985748291,27.6399993896484,25.4400005340576,24.4699993133545,26.7099990844727,23.9141120910645,24.8899993896484,24.2545623779297,22.2000007629395,22.8299999237061,25.4400005340576,25.3351230621338,29.7436752319336,30.6026029416076,32.2385122058245,35.8477847630148,35.2587734243947,35.4225242460317,35.6886416558441,30.0661408321398,31.2156233968254,31.9422470634921,32.523001210461,31.9197667625075,31.4466567043651,33.088019910989,33.3723303243265,35.1855764454097,35.9772699171353,58.9564886644883,59.8686639833681,61.5865535740971,61.5865535740971,62.6731389260096,62.4512763496087,60.7842884324367,61.299257277813,61.251988826875,59.9660686001557,60.9092475545558,61.6927958065634,60.9542142834814,62.6402513145031,61.2410974446177,61.32735809208
0.11,0.23,0.07,0.28,1.03,9.69,36.38,53.4,14.85,20.43,65.04,54.85,26.44,37.4,75.36,67.18,-26.0650109026394,-23.1477351131113,-17.8536504642512,-20.1915448329156,-20.8457319824945,-22.067612172619,-21.1894569751866,-20.2490849175824,-18.8388366349698,-19.2486884161841,-15.5489701584878,-11.2243448208923,-6.55766587078142,-13.6237786507936,-19.1851119444445,-14.6976587224461,-5.08388425297987,-2.17622577689195,3.16080431221836,1.10869224234093,-0.278493705509565,-1.36914006737517,-0.433156342438288,0.649482619047628,2.24609424603175,1.92028703473902,5.825790804787,9.38238753225478,14.7365578757784,7.89304389682543,1.62955234300698,5.82110106207709,26.5400009155273,29.8667545318604,29.9099998474121,30.0326728820801,30.1800003051758,29.6299991607666,29.7600002288818,29.8400001525879,29.6800003051758,29.7299995422363,29.3400001525879,29.4599990844727,29.5497798919678,30.030403137207,29.7299995422363,21.2821350097656,33.9403275339499,37.0299677180873,42.3221452945366,40.3269684475077,38.5601048443223,37.7030567629519,38.3096331415034,39.8443318353175,41.0379523770966,41.5707144047619,45.5376818001994,48.579965048516,53.7297366993688,47.562143471676,40.9852140819964,44.9961637918193,63.963314784454,64.7558506748072,65.3646578258765,65.9776820362798,65.6475919872798,65.2707121756252,65.4807588462376,65.062630585392,64.1086345798559,65.3937680999257,65.7090637684254,64.4034666370558,65.1237917742158,64.7958116169964,64.0553666413218,63.9038340943014
110.63,47.63,20.45,6.55,11.59,5.65,10.44,14.94,18.44,17.41,24.08,12.05,12.61,15.45,14.96,15.84,-6.81306404761906,-16.2343897245565,-18.3358408877596,-17.4496620745076,-15.871115989975,-12.8092336583223,-12.8163152360067,-16.5027581569723,-14.9623717781973,-16.14464852657,-16.8173701716642,-16.4249512921258,-16.9423639316239,-17.9096393680728,-17.5621048725439,-15.2774309828423,13.8281348968254,4.32141582351769,2.19917063020495,3.03811028812975,4.97591305764412,7.71218893645818,7.81654489865912,3.94935392857142,5.5573762670344,4.44589715009129,3.56550824951789,4.13435055138757,3.72634361801833,2.79300155221376,2.71515584174181,5.22452545662409,27.75,21.9500007629395,14.3900003433228,12.3066911697388,12.9899997711182,12.4499998092651,10.392746925354,12.3990831375122,18.4466037750244,21.5641002655029,22.216890335083,23.7800006866455,23.9180068969727,29.4300003051758,30.0790481567383,30.4947071075439,52.3563582091097,43.4110230432312,40.6835032828283,41.6278681846283,43.5394471428572,46.0743376389809,46.6799957974582,43.2814052518452,44.6392246294509,42.9866372741627,42.0773018907994,42.6911730383023,42.3734280076062,41.6589108416778,41.4818317296919,43.7777863489385,62.9260365687385,62.2096796695272,61.653299455628,62.4935240129744,62.7956294508472,63.2863224014181,63.6603816555312,63.3075607023942,64.0865755877444,64.9324794392395,65.1593071014735,64.8493413686527,66.4107017189622,66.6905162648417,66.0397589797974,66.3383879640395
