lag_2y,lag_3y,lag_4y,lag_5y,lag_6y,lag_7y,lag_8y,lag_9y,lag_10y,lag_11y,lag_12y,lag_13y,lag_14y,lag_15y,lag_16y,lag_17y,lag_2y_Forecast_10,lag_3y_Forecast_10,lag_4y_Forecast_10,lag_5y_Forecast_10,lag_6y_Forecast_10,lag_7y_Forecast_10,lag_8y_Forecast_10,lag_9y_Forecast_10,lag_10y_Forecast_10,lag_11y_Forecast_10,lag_12y_Forecast_10,lag_13y_Forecast_10,lag_14y_Forecast_10,lag_15y_Forecast_10,lag_16y_Forecast_10,lag_17y_Forecast_10,lag_2y_Forecast_30,lag_3y_Forecast_30,lag_4y_Forecast_30,lag_5y_Forecast_30,lag_6y_Forecast_30,lag_7y_Forecast_30,lag_8y_Forecast_30,lag_9y_Forecast_30,lag_10y_Forecast_30,lag_11y_Forecast_30,lag_12y_Forecast_30,lag_13y_Forecast_30,lag_14y_Forecast_30,lag_15y_Forecast_30,lag_16y_Forecast_30,lag_17y_Forecast_30,lag_2y_Forecast_50,lag_3y_Forecast_50,lag_4y_Forecast_50,lag_5y_Forecast_50,lag_6y_Forecast_50,lag_7y_Forecast_50,lag_8y_Forecast_50,lag_9y_Forecast_50,lag_10y_Forecast_50,lag_11y_Forecast_50,lag_12y_Forecast_50,lag_13y_Forecast_50,lag_14y_Forecast_50,lag_15y_Forecast_50,lag_16y_Forecast_50,lag_17y_Forecast_50,lag_2y_Forecast_70,lag_3y_Forecast_70,lag_4y_Forecast_70,lag_5y_Forecast_70,lag_6y_Forecast_70,lag_7y_Forecast_70,lag_8y_Forecast_70,lag_9y_Forecast_70,lag_10y_Forecast_70,lag_11y_Forecast_70,lag_12y_Forecast_70,lag_13y_Forecast_70,lag_14y_Forecast_70,lag_15y_Forecast_70,lag_16y_Forecast_70,lag_17y_Forecast_70,lag_2y_Forecast_90,lag_3y_Forecast_90,lag_4y_Forecast_90,lag_5y_Forecast_90,lag_6y_Forecast_90,lag_7y_Forecast_90,lag_8y_Forecast_90,lag_9y_Forecast_90,lag_10y_Forecast_90,lag_11y_Forecast_90,lag_12y_Forecast_90,lag_13y_Forecast_90,lag_14y_Forecast_90,lag_15y_Forecast_90,lag_16y_Forecast_90,lag_17y_Forecast_90
15.75,28.6,37.21,14.94,16.11,148.74,121.58,105.22,40.62,32.7,2.3,26.02,15.52,10.99,2.15,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,16.14,16.14,16.14,16.13,16.11,16.1,16.07,16.06,16.06,16.06,16.06,16.06,16.05,5.95132581871266,16.05,22.7658227023574,22.185964499513,26.6353188919541,26.0551435624315,28.9464518278644,29.3441145150743,27.2596996904767,28.4321678736457,30.4742591553418,32.3594191006125,37.1497433445386,37.281979236109,33.8422222904473,32.3420448774816,31.0596405215992,30.0114669827797,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,44.54,76.09,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11
9.98,10.08,6.5,5.42,6.5,7.39,10.1,9.16,9.3,10.3,9.09,15.39,24.34,24.62,21.31,11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.06,16.06,16.06,16.06,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,16.05,6.10994595219263,16.05,34.8971001904969,31.5255859632469,33.7397883313911,32.5066441526975,28.4512426214703,28.6221461873913,30.6788532477483,33.5586224489412,27.790475584676,30.2825526115228,29.5468998824878,29.0317966909345,32.0704270550781,24.7776285230095,18.5087932362926,14.5106262852276,44.52,44.47,44.47,44.47,44.47,44.47,44.52,44.52,44.53,44.53,44.53,44.53,44.53,44.53,44.53,44.53,76.09,76.09,76.09,76.09,76.09,76.09,76.11,76.15,76.16,76.16,76.16,76.16,76.16,76.16,76.16,76.16
16.78,5.89,27.04,10.94,24.04,8.36,-55.8,16.24,14.29,2.3,-6.11,23.33,13.53,18.73,38.68,39.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05,16.05,16.05,16.05,16.05,16.04,16.04,16.03,16.03,16.02,16.02,15.99,15.99,15.99,0.569133383318192,15.99,4.17070464749311,0.688835064323975,4.33040128891658,2.91812016653174,5.17524872115899,2.02973954725255,7.33289389110461,11.3920458695037,8.80192515354623,11.6903789253805,5.37067096589877,4.38804679200957,6.84464021678123,15.0760919447664,17.9340434978797,21.7008559740452,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,44.47,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11,76.11
29.08,27.75,16.98,22.71,12.04,7.11,14.38,22.54,21.48,-9.47,-90.92,-87.41,-12.18,-103.01,-10.61,-2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03,16.03,16.02,16.02,16.02,16.02,15.99,15.99,15.99,15.98,15.97,15.97,15.97,15.97,-5.77697844288488,15.97,25.5405722589743,25.1515665681581,30.5811180098791,23.423140006596,22.1435267344657,26.2655605574668,20.1079060283668,20.3270091321372,16.9553848623088,18.1313799299862,19.9689903298026,17.2994995755448,11.3310036118403,14.9544632430088,16.7529230839046,12.4235884001898,44.38,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,44.34,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08,76.08
34.11,12.57,43.63,32.24,22.68,21.63,11.12,35.45,35.21,35.3,28.09,27.83,9.32,8.99,-2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,15.99,15.99,15.99,15.99,15.98,15.97,15.97,15.97,15.97,15.97,15.96,15.96,15.95,-11.851212567046,15.94,-8.09116319675391,-2.4282477814954,8.99031649589165,10.8844821896122,1.6730916102479,1.68580321666861,-0.536932576678418,3.46948301852414,0.450465734299507,3.14909328131937,5.1679580287858,8.54812557553017,10.9253221351613,0.513178904894953,-7.9578683905819,-18.143953246645,44.33,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,44.31,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07,76.07
0,0,0,0,0,0,0,0,0,-54.86,0,-2.98,0,0,0,-164.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,15.96,15.96,15.96,15.96,15.96,15.96,15.95,15.95,15.95,15.95,15.95,15.95,15.95,-21.6563971336071,15.94,-0.908008981148588,-9.06834844004205,-4.00410771334843,-1.76479381524651,-2.31851301658294,-5.34789572797016,-11.8863602430207,-12.4852052269891,-18.4192555116186,-13.4756156449235,-18.3059033878004,-15.4454474481328,-13.2238535893305,-9.17880829095993,-9.68485865290652,-7.61144225367256,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,44.26,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05
-93.96,-85.82,31.35,26.15,-87.89,-38.85,10.76,35.18,35.57,35.46,34.29,34.48,34.74,34.47,36.19,40.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96,15.95,15.95,15.94,15.94,15.94,15.9,15.9,15.89,15.89,15.89,15.89,15.88,15.87,-1.99059218237279,15.86,-14.6149474839648,-8.45249712862845,-7.5811441334062,-4.63582397183161,-2.04536222833105,-0.496545768410714,-1.11547060963174,-5.90319076927659,-2.73596118766888,-5.5364704091568,-4.62705676965542,0.0183534923656347,0.4519111748272,7.39726303701246,5.35219889913782,10.0598357301808,44.19,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,44.18,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
21.75,30.35,35.72,36.26,36.34,35.94,35.29,25.33,30.13,31.39,32.98,35.36,34.32,36.21,30.51,10.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.89,15.88,15.87,15.87,15.87,15.87,15.86,15.86,15.86,15.86,15.86,15.86,15.86,15.86,0.593423087580469,15.86,30.3692964814274,33.1589275428745,30.5478523831146,31.0818371103615,24.7293869491392,23.3847568914525,20.9812628257631,24.4163984291223,27.5927662842699,31.594401618476,30.7728444932414,25.5908173664154,41.5387963077777,38.281061881561,26.140321887222,12.6311617162453,44.13,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,44.11,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95,75.95
5.75,33.49,34.37,34.14,4.97,-8.81,18.15,18.05,22.52,26.1,10.89,32.42,32.59,34.37,2.59,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,1.1514516051177,15.89,7.88640586281994,8.11791556464923,11.5541618944505,13.2485010407971,13.1547252226261,7.85219200625919,4.7807454970088,10.0056394804859,7.03836243973816,5.65707312482171,3.37441012456692,3.39647138879911,0.467930422845064,0.940303629934191,0.545641291107947,3.57018026561963,44.09,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,44.08,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9
5.14,9.64,21.14,27.22,28.5,33.86,36.19,36.37,36.92,38,37.42,36.69,35.94,35.41,31.9,70.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.89,15.88,15.88,15.88,6.28338539120663,15.87,26.3855370101008,31.4727152970907,27.4357421148668,33.5104548859791,34.3450428800223,34.3504405177454,35.5565451330588,37.2871820421211,38.2486703155487,35.8684839794302,33.4316181208715,26.586051129209,22.5550419577041,21.9933235967412,21.3288327323291,27.1012059171448,44.05,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,44.04,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89,75.89
